Trial Number,Complexity Level,Run-time zooming,Run-time non_zooming,Run-time Ratio,Refined Planning Time - zooming,Refined Planning Time - non_zooming,Refined Planning Time - Ratio,Abstract Planning Time - zooming,Abstract Planning Time - non_zooming,Abstract Planning Time - Ratio,Diagnosing - zooming,Diagnosing - non_zooming,Diagnosing - Ratio,Inferring -zooming, Inferring - non_zooming,Inferring - Ratio,# Abstract Plans - zooming,# Abstract Plans - non_zooming,# Abstract Plans - Ratio,# Abstract Actions - zooming,# Abstract Actions - non_zooming,# Abstract Actions - Ratio,# Refined Plans - zooming,# Refined Plans - non_zooming,# Refined Plans - Ratio,# Refined Actions - zooming,# Refined Actions - non_zooming,# Refined Actions - Ratio,Complete Run - zooming,Complete Run - non_zooming
141,3,12.19,43.63,3.58,1.77,33.13,18.73,3.72,3.97,1.07,2.09,1.98,0.95,2.03,1.99,0.98,1,1,1.00,3,3,1.00,3,3,1.00,9,9,1.00,C,C
142,3,12.01,480.25,39.98,2.76,472.31,170.85,2.84,2.90,1.02,1.57,1.65,1.05,1.55,1.47,0.95,1,1,1.00,2,2,1.00,5,3,0.60,11,7,0.64,C,C
143,3,25.63,19.43,,3.08,11.68,,8.42,3.79,,3.36,1.27,,4.01,0.74,,1,1,,6,1,,6,1,,21,6,,C,A
144,3,9.69,21.63,2.23,1.15,13.33,11.63,2.86,2.78,0.97,1.62,1.58,0.98,1.45,1.45,1.00,1,1,1.00,2,2,1.00,2,2,1.00,8,8,1.00,C,C
145,3,26.00,361.98,13.92,4.04,341.64,84.57,6.88,7.09,1.03,2.92,3.02,1.03,3.79,3.68,0.97,1,1,1.00,5,5,1.00,8,6,0.75,25,21,0.84,C,C
146,3,8.91,18.39,2.06,1.17,10.54,9.01,2.82,2.75,0.98,1.61,1.65,1.02,1.35,1.42,1.05,1,1,1.00,2,2,1.00,2,2,1.00,7,7,1.00,C,C
147,3,26.50,7.42,,4.15,4.31,,7.10,2.33,,2.90,0.77,,3.75,0.00,,1,1,,5,0,,8,0,,27,0,,C,A
148,3,25.74,76.07,2.96,3.11,53.32,17.13,8.49,8.59,1.01,3.47,3.40,0.98,4.04,4.14,1.02,1,1,1.00,6,6,1.00,6,6,1.00,21,21,1.00,C,C
149,3,13.70,30.20,2.20,1.71,18.37,10.75,3.77,3.77,1.00,2.03,2.09,1.03,2.19,2.08,0.95,1,1,1.00,3,3,1.00,3,3,1.00,12,12,1.00,C,C
150,3,18.46,128.24,6.95,2.11,112.37,53.25,5.72,5.65,0.99,2.55,2.51,0.99,3.10,2.70,0.87,1,1,1.00,4,4,1.00,4,4,1.00,15,15,1.00,C,C
151,3,12.21,409.04,33.50,1.53,398.59,260.58,3.83,3.77,0.99,2.02,2.01,0.99,2.01,2.05,1.02,1,1,1.00,3,3,1.00,3,3,1.00,9,9,1.00,C,C
152,3,13.01,397.07,30.52,1.58,385.71,243.55,3.82,3.74,0.98,2.10,2.02,0.96,2.10,2.28,1.08,1,1,1.00,3,3,1.00,3,3,1.00,11,11,1.00,C,C
153,3,24.06,7.42,,3.09,4.33,,7.09,2.25,,2.97,0.83,,3.57,0.00,,1,1,,5,0,,6,0,,23,0,,C,A
154,3,29.62,168.01,5.67,4.62,143.25,30.99,8.39,8.50,1.01,3.37,3.34,0.99,4.34,4.24,0.98,1,1,1.00,6,6,1.00,9,9,1.00,27,27,1.00,C,C
155,3,15.47,6.12,,3.27,4.23,,3.68,1.10,,2.14,0.78,,2.16,0.00,,1,1,,3,0,,6,0,,13,0,,C,A
156,3,22.37,64.04,2.86,2.80,44.54,15.92,6.99,7.22,1.03,3.06,2.87,0.94,3.51,3.60,1.03,1,1,1.00,5,5,1.00,5,5,1.00,19,19,1.00,C,C
157,3,32.13,402.81,12.54,4.02,373.56,92.87,9.85,9.85,1.00,3.84,3.88,1.01,4.87,5.18,1.06,1,1,1.00,7,7,1.00,8,10,1.25,29,33,1.14,C,C
158,3,12.44,43.15,3.47,2.37,33.32,14.04,2.88,2.72,0.94,1.63,1.63,1.01,1.55,1.50,0.97,1,1,1.00,2,2,1.00,4,4,1.00,13,13,1.00,C,C
159,3,12.74,54.64,4.29,2.84,44.98,15.86,2.68,2.74,1.02,1.58,1.62,1.02,1.69,1.55,0.92,1,1,1.00,2,2,1.00,5,5,1.00,13,13,1.00,C,C
160,3,9.79,21.95,2.24,1.14,13.63,11.95,2.78,2.74,0.99,1.66,1.63,0.98,1.50,1.42,0.95,1,1,1.00,2,2,1.00,2,2,1.00,8,8,1.00,C,C
161,3,13.53,32.08,2.37,1.70,20.26,11.88,3.82,3.76,0.99,2.08,2.02,0.97,2.15,2.08,0.97,1,1,1.00,3,3,1.00,3,3,1.00,12,12,1.00,C,C
162,3,19.58,6.96,,2.60,4.27,,5.64,1.89,,2.52,0.79,,2.90,0.00,,1,1,,4,0,,5,0,,19,0,,C,A
163,3,14.26,422.84,29.65,2.16,409.26,189.43,3.89,3.96,1.02,1.91,2.04,1.06,2.29,2.49,1.09,1,1,1.00,3,3,1.00,4,6,1.50,13,17,1.31,C,C
164,3,12.13,63.62,5.25,2.87,54.35,18.94,2.85,2.85,1.00,1.67,1.60,0.96,1.47,1.51,1.03,1,1,1.00,2,2,1.00,5,5,1.00,11,11,1.00,C,C
165,3,25.24,88.17,3.49,4.18,68.71,16.44,6.92,7.23,1.05,2.95,2.85,0.97,3.75,3.53,0.94,1,1,1.00,5,5,1.00,8,6,0.75,23,19,0.83,C,C
166,3,14.63,50.62,3.46,2.42,38.59,15.95,3.89,3.80,0.98,2.10,2.10,1.00,2.11,2.15,1.02,1,1,1.00,3,3,1.00,4,4,1.00,13,13,1.00,C,C
167,3,12.27,105.27,8.58,2.96,97.43,32.93,2.79,2.82,1.01,1.63,1.66,1.02,1.54,1.39,0.90,1,1,1.00,2,2,1.00,5,3,0.60,11,7,0.64,C,C
168,3,22.18,7.35,,2.53,4.30,,7.06,2.24,,3.03,0.80,,3.43,0.00,,1,1,,5,0,,5,0,,19,0,,C,A
169,3,25.65,15.92,,4.49,9.50,,7.07,3.26,,3.00,1.18,,3.67,0.71,,1,1,,5,1,,8,1,,23,4,,C,A
170,3,10.55,32.90,3.12,1.78,24.52,13.80,2.76,2.71,0.98,1.63,1.59,0.98,1.48,1.49,1.00,1,1,1.00,2,2,1.00,3,3,1.00,9,9,1.00,C,C
171,3,12.96,30.61,2.36,1.85,19.15,10.35,3.73,3.82,1.02,2.05,2.13,1.04,2.12,2.13,1.01,1,1,1.00,3,3,1.00,3,3,1.00,11,11,1.00,C,C
172,3,21.65,59.39,2.74,3.36,40.79,12.13,5.56,5.63,1.01,2.46,2.56,1.04,3.02,3.11,1.03,1,1,1.00,4,4,1.00,6,6,1.00,23,23,1.00,C,C
173,3,34.14,225.40,6.60,5.32,196.60,36.96,9.83,9.84,1.00,3.77,3.91,1.04,5.29,5.12,0.97,1,1,1.00,7,7,1.00,10,10,1.00,31,31,1.00,C,C
174,3,20.29,458.42,22.59,3.18,441.38,138.68,5.59,5.62,1.00,2.58,2.47,0.96,2.94,3.13,1.06,1,1,1.00,4,4,1.00,6,6,1.00,19,19,1.00,C,C
175,3,17.25,58.77,3.41,3.55,45.56,12.84,3.66,3.70,1.01,2.06,1.99,0.96,2.49,2.25,0.90,1,1,1.00,3,3,1.00,6,6,1.00,17,17,1.00,C,C
176,3,21.00,269.43,12.83,3.41,251.69,73.70,5.64,5.65,1.00,2.51,2.51,1.00,2.94,3.07,1.04,1,1,1.00,4,4,1.00,6,6,1.00,21,21,1.00,C,C
177,3,12.43,434.07,34.92,3.00,426.10,141.85,2.83,2.84,1.00,1.56,1.64,1.05,1.59,1.36,0.85,1,1,1.00,2,2,1.00,5,3,0.60,11,7,0.64,C,C
178,3,22.03,46.22,,3.06,40.25,,7.08,3.41,,2.91,1.26,,3.31,0.63,,1,1,,5,1,,6,1,,17,2,,C,A
179,3,23.65,450.02,19.03,3.32,430.27,129.66,7.09,6.87,0.97,3.01,2.92,0.97,3.61,3.65,1.01,1,1,1.00,5,5,1.00,6,6,1.00,21,21,1.00,C,C
180,3,10.32,48.32,4.68,1.73,38.53,22.25,2.85,2.80,0.98,1.53,1.61,1.05,1.39,1.56,1.12,1,1,1.00,2,2,1.00,3,5,1.67,9,13,1.44,C,C
181,3,10.81,368.03,,2.37,365.44,,2.81,1.12,,1.54,0.80,,1.51,0.00,,1,1,,2,0,,4,2,,9,2,,C,A
182,3,11.07,42.16,3.81,2.48,33.46,13.48,2.77,2.76,1.00,1.68,1.66,0.99,1.47,1.42,0.97,1,1,1.00,2,2,1.00,4,4,1.00,9,9,1.00,C,C
183,3,21.56,161.13,7.47,3.36,143.68,42.72,5.65,5.49,0.97,2.46,2.42,0.98,3.00,2.93,0.98,1,1,1.00,4,4,1.00,6,6,1.00,21,21,1.00,C,C
184,3,10.38,57.39,5.53,1.83,48.43,26.51,2.78,2.86,1.03,1.60,1.60,1.00,1.48,1.68,1.14,1,1,1.00,2,2,1.00,3,3,1.00,9,9,1.00,C,C
185,3,21.20,466.01,21.99,3.19,447.23,139.98,5.68,5.62,0.99,2.50,2.47,0.99,3.06,3.09,1.01,1,1,1.00,4,4,1.00,6,7,1.17,21,23,1.10,C,C
186,3,8.39,437.44,52.12,1.23,430.30,350.99,2.83,2.87,1.01,1.65,1.66,1.01,1.28,1.31,1.02,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
187,3,17.84,176.05,,4.27,170.03,,3.83,2.14,,2.00,1.32,,2.27,0.65,,1,1,,3,1,,6,3,,17,6,,C,A
188,3,17.19,163.87,9.53,1.96,149.06,76.07,5.84,5.66,0.97,2.49,2.52,1.01,2.73,2.76,1.01,1,1,1.00,4,4,1.00,4,4,1.00,13,13,1.00,C,C
189,3,25.14,482.18,19.18,3.69,461.40,125.17,7.27,6.90,0.95,3.06,3.06,1.00,3.56,3.54,0.99,1,1,1.00,5,5,1.00,7,7,1.00,23,23,1.00,C,C
190,3,17.60,68.63,3.90,2.18,53.63,24.59,5.60,5.61,1.00,2.47,2.50,1.01,2.87,2.98,1.04,1,1,1.00,4,4,1.00,4,4,1.00,13,13,1.00,C,C
191,3,27.22,448.55,16.48,4.36,426.30,97.76,7.10,7.09,1.00,2.98,2.92,0.98,3.83,3.76,0.98,1,1,1.00,5,5,1.00,8,8,1.00,27,27,1.00,C,C
192,3,12.12,134.54,11.10,2.28,124.66,54.61,2.78,2.73,0.98,1.57,1.65,1.05,1.53,1.56,1.02,1,1,1.00,2,2,1.00,4,4,1.00,13,13,1.00,C,C
193,3,16.17,58.32,3.61,2.85,45.24,15.90,3.81,3.74,0.98,1.99,2.00,1.00,2.19,2.16,0.99,1,1,1.00,3,3,1.00,5,5,1.00,17,17,1.00,C,C
194,3,29.77,113.98,3.83,4.56,90.96,19.96,8.53,8.44,0.99,3.33,3.43,1.03,4.64,4.16,0.90,1,1,1.00,6,6,1.00,9,7,0.78,27,23,0.85,C,C
195,3,8.99,22.11,2.46,1.24,14.35,11.62,2.79,2.79,1.00,1.59,1.66,1.04,1.29,1.40,1.08,1,1,1.00,2,2,1.00,2,2,1.00,7,7,1.00,C,C
196,3,21.64,246.45,11.39,3.01,227.40,75.63,7.15,7.20,1.01,2.86,2.93,1.03,3.33,3.36,1.01,1,1,1.00,5,5,1.00,5,5,1.00,17,17,1.00,C,C
197,3,18.05,7.02,,1.98,4.32,,5.41,1.87,,2.50,0.82,,2.71,0.00,,1,1,,4,0,,4,0,,17,0,,C,A
198,3,23.49,7.06,,4.86,4.32,,5.65,1.89,,2.46,0.83,,3.08,0.00,,1,1,,4,0,,7,0,,23,0,,C,A
199,3,26.83,7.31,,4.18,4.26,,6.98,2.22,,2.90,0.82,,4.02,0.00,,1,1,,5,0,,8,0,,27,0,,C,A
200,3,14.22,382.93,26.94,2.23,370.61,165.82,3.81,3.93,1.03,2.02,1.97,0.98,2.14,2.03,0.95,1,1,1.00,3,3,1.00,4,4,1.00,13,13,1.00,C,C
