Trial Number,Complexity Level,Run-time zooming,Run-time non_zooming,Run-time Ratio,Refined Planning Time - zooming,Refined Planning Time - non_zooming,Refined Planning Time - Ratio,Abstract Planning Time - zooming,Abstract Planning Time - non_zooming,Abstract Planning Time - Ratio,Diagnosing - zooming,Diagnosing - non_zooming,Diagnosing - Ratio,Inferring -zooming, Inferring - non_zooming,Inferring - Ratio,# Abstract Plans - zooming,# Abstract Plans - non_zooming,# Abstract Plans - Ratio,# Abstract Actions - zooming,# Abstract Actions - non_zooming,# Abstract Actions - Ratio,# Refined Plans - zooming,# Refined Plans - non_zooming,# Refined Plans - Ratio,# Refined Actions - zooming,# Refined Actions - non_zooming,# Refined Actions - Ratio,Complete Run - zooming,Complete Run - non_zooming
133,1,8.87,8.80,0.99,1.12,1.14,1.01,3.72,3.65,0.98,1.93,1.92,0.99,0.98,0.98,1.00,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
134,1,6.44,6.66,1.03,0.77,0.80,1.03,2.71,2.83,1.04,1.52,1.65,1.09,0.67,0.62,0.93,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
135,1,3.93,3.98,1.01,0.37,0.35,0.93,1.72,1.78,1.04,1.14,1.15,1.01,0.33,0.35,1.05,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
136,1,8.94,9.04,1.01,1.12,1.14,1.02,3.71,3.69,1.00,2.03,2.02,1.00,0.96,1.05,1.10,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
137,1,6.45,6.60,1.02,0.74,0.80,1.09,2.68,2.74,1.03,1.63,1.60,0.98,0.63,0.68,1.08,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
138,1,4.10,4.09,1.00,0.39,0.37,0.94,1.76,1.81,1.03,1.25,1.17,0.94,0.33,0.33,0.99,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
139,1,6.58,6.45,0.98,0.72,0.75,1.03,2.84,2.77,0.98,1.63,1.55,0.95,0.62,0.65,1.05,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
140,1,6.30,6.50,1.03,0.75,0.77,1.04,2.61,2.75,1.05,1.55,1.58,1.02,0.63,0.66,1.04,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
141,1,4.08,4.03,0.99,0.42,0.41,0.98,1.78,1.75,0.98,1.15,1.18,1.03,0.34,0.34,1.01,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
142,1,6.66,6.21,0.93,0.79,0.74,0.93,2.76,2.61,0.95,1.68,1.50,0.90,0.65,0.65,1.01,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
143,1,6.52,6.48,0.99,0.78,0.78,0.99,2.73,2.78,1.02,1.57,1.51,0.96,0.68,0.66,0.96,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
144,1,3.95,4.11,1.04,0.40,0.41,1.03,1.76,1.83,1.03,1.10,1.18,1.07,0.31,0.32,1.04,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
145,1,6.36,6.45,1.01,0.74,0.75,1.01,2.69,2.66,0.99,1.55,1.57,1.02,0.63,0.72,1.14,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
146,1,6.50,6.53,1.00,0.78,0.82,1.04,2.77,2.79,1.01,1.55,1.54,0.99,0.69,0.64,0.94,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
147,1,6.46,6.58,1.02,0.75,0.77,1.03,2.71,2.81,1.04,1.59,1.63,1.03,0.63,0.65,1.03,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
148,1,6.44,6.66,1.03,0.75,0.76,1.02,2.68,2.81,1.05,1.58,1.60,1.01,0.68,0.72,1.06,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
149,1,9.16,8.83,0.96,1.12,1.18,1.05,3.83,3.69,0.96,2.03,1.92,0.94,0.99,0.93,0.95,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
150,1,4.06,4.11,1.01,0.39,0.37,0.94,1.80,1.79,1.00,1.16,1.21,1.05,0.33,0.33,1.01,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
151,1,4.03,4.02,1.00,0.42,0.40,0.96,1.69,1.74,1.03,1.21,1.16,0.96,0.36,0.35,0.97,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
152,1,6.27,6.40,1.02,0.77,0.77,1.00,2.66,2.74,1.03,1.52,1.53,1.01,0.63,0.65,1.04,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
153,1,8.84,8.81,1.00,1.09,1.11,1.03,3.67,3.76,1.03,1.99,1.90,0.95,0.96,0.96,1.00,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
154,1,4.07,3.97,0.98,0.42,0.39,0.94,1.78,1.73,0.97,1.21,1.17,0.97,0.31,0.31,1.00,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
155,1,4.17,4.15,1.00,0.38,0.38,0.98,1.85,1.78,0.96,1.26,1.24,0.98,0.32,0.35,1.12,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
156,1,8.95,8.99,1.00,1.17,1.14,0.97,3.67,3.72,1.02,1.97,2.05,1.04,1.00,0.99,0.99,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
157,1,8.89,8.84,0.99,1.08,1.13,1.04,3.71,3.68,0.99,1.94,2.02,1.04,1.02,0.95,0.94,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
158,1,6.30,6.47,1.03,0.72,0.80,1.12,2.67,2.69,1.00,1.53,1.58,1.03,0.63,0.63,1.01,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
159,1,6.50,6.50,1.00,0.78,0.81,1.04,2.75,2.72,0.99,1.61,1.56,0.97,0.64,0.63,0.99,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
160,1,9.05,9.06,1.00,1.09,1.17,1.07,3.78,3.77,1.00,2.03,2.05,1.01,0.99,0.98,1.00,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
161,1,9.04,8.99,1.00,1.04,1.13,1.09,3.81,3.71,0.97,2.03,1.95,0.96,1.05,1.04,0.99,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
162,1,6.58,6.44,0.98,0.78,0.74,0.95,2.82,2.70,0.96,1.57,1.61,1.02,0.66,0.67,1.02,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
163,1,8.82,8.85,1.00,1.08,1.19,1.10,3.69,3.63,0.99,1.93,1.98,1.03,0.99,0.96,0.97,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
164,1,4.02,4.11,1.02,0.41,0.36,0.88,1.74,1.80,1.03,1.15,1.21,1.05,0.33,0.35,1.06,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
165,1,8.94,8.89,0.99,1.09,1.16,1.06,3.76,3.68,0.98,1.99,1.94,0.97,0.98,0.99,1.02,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
166,1,6.41,6.75,1.05,0.73,0.82,1.12,2.76,2.80,1.01,1.54,1.76,1.14,0.63,0.62,0.99,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
167,1,6.49,6.59,1.02,0.79,0.79,1.00,2.75,2.73,0.99,1.57,1.70,1.08,0.60,0.65,1.08,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
168,1,8.84,8.85,1.00,1.13,1.16,1.03,3.65,3.64,1.00,1.93,2.01,1.05,0.99,0.98,0.99,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
169,1,3.99,4.14,1.04,0.38,0.40,1.06,1.73,1.79,1.03,1.18,1.24,1.05,0.33,0.35,1.05,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
170,1,9.07,8.80,0.97,1.10,1.14,1.03,3.71,3.68,0.99,2.12,1.91,0.90,0.99,0.98,0.99,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
171,1,4.06,4.07,1.00,0.38,0.38,1.00,1.83,1.77,0.97,1.17,1.22,1.05,0.34,0.32,0.95,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
172,1,8.89,9.11,1.02,1.11,1.16,1.04,3.71,3.86,1.04,1.93,1.97,1.02,0.99,1.02,1.02,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
173,1,6.65,6.42,0.97,0.78,0.75,0.96,2.77,2.65,0.96,1.65,1.61,0.97,0.70,0.67,0.95,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
174,1,8.79,8.82,1.00,1.05,1.15,1.09,3.60,3.67,1.02,1.97,1.98,1.01,1.01,0.97,0.96,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
175,1,6.37,6.49,1.02,0.72,0.79,1.08,2.73,2.70,0.99,1.52,1.57,1.03,0.66,0.69,1.04,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
176,1,6.37,6.49,1.02,0.71,0.72,1.02,2.73,2.75,1.01,1.55,1.62,1.05,0.65,0.68,1.04,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
177,1,6.69,6.43,0.96,0.77,0.73,0.95,2.86,2.76,0.97,1.67,1.56,0.93,0.65,0.67,1.02,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
178,1,6.62,6.40,0.97,0.78,0.76,0.97,2.75,2.76,1.00,1.68,1.52,0.91,0.66,0.63,0.96,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
179,1,6.59,6.49,0.98,0.79,0.75,0.96,2.76,2.72,0.99,1.61,1.61,1.00,0.66,0.65,0.98,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
180,1,8.83,8.74,0.99,1.10,1.11,1.01,3.66,3.63,0.99,1.93,1.92,1.00,1.01,0.96,0.95,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
181,1,3.98,4.08,1.02,0.37,0.37,1.01,1.70,1.82,1.07,1.21,1.12,0.92,0.32,0.37,1.13,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
182,1,8.88,8.97,1.01,1.08,1.19,1.09,3.63,3.70,1.02,2.06,1.95,0.95,0.99,1.01,1.02,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
183,1,8.88,8.77,0.99,1.07,1.12,1.05,3.65,3.70,1.01,2.02,1.87,0.93,0.96,0.97,1.00,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
184,1,9.00,8.93,0.99,1.08,1.20,1.11,3.77,3.61,0.96,2.01,2.03,1.01,0.99,0.98,0.99,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
185,1,6.55,6.44,0.98,0.79,0.80,1.01,2.75,2.67,0.97,1.61,1.61,1.00,0.68,0.64,0.94,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
186,1,6.56,6.54,1.00,0.71,0.76,1.07,2.83,2.80,0.99,1.61,1.56,0.97,0.66,0.65,0.98,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
187,1,3.96,3.97,1.00,0.39,0.35,0.90,1.74,1.73,0.99,1.12,1.20,1.07,0.33,0.33,0.98,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
188,1,8.75,8.75,1.00,1.10,1.16,1.05,3.56,3.58,1.01,1.93,1.97,1.02,1.04,0.96,0.92,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
189,1,8.90,8.96,1.01,1.09,1.13,1.04,3.70,3.71,1.00,1.97,1.98,1.01,0.99,1.02,1.03,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
190,1,6.39,6.30,0.98,0.72,0.74,1.02,2.71,2.71,1.00,1.58,1.53,0.97,0.64,0.63,0.98,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
191,1,6.39,6.61,1.03,0.74,0.78,1.06,2.75,2.76,1.01,1.55,1.67,1.08,0.66,0.66,1.01,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
192,1,6.59,6.44,0.98,0.83,0.75,0.90,2.80,2.71,0.97,1.57,1.60,1.02,0.64,0.69,1.07,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
193,1,8.91,9.14,1.03,1.04,1.17,1.13,3.82,3.83,1.00,1.94,2.02,1.04,1.00,1.01,1.01,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
194,1,6.36,6.57,1.03,0.71,0.79,1.12,2.74,2.80,1.02,1.51,1.58,1.04,0.65,0.68,1.05,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
195,1,8.89,8.86,1.00,1.07,1.15,1.07,3.72,3.61,0.97,1.96,2.07,1.05,0.97,0.95,0.98,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
196,1,9.11,8.88,0.97,1.12,1.14,1.02,3.79,3.63,0.96,2.02,1.99,0.98,1.03,1.03,1.00,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
197,1,6.48,6.50,1.00,0.77,0.77,1.01,2.77,2.73,0.98,1.57,1.62,1.03,0.63,0.65,1.03,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
198,1,8.95,8.97,1.00,1.13,1.10,0.98,3.67,3.78,1.03,2.06,1.98,0.96,1.00,0.95,0.96,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
199,1,9.06,8.92,0.98,1.14,1.16,1.02,3.77,3.69,0.98,2.00,2.04,1.02,1.04,0.94,0.91,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
200,1,6.43,6.44,1.00,0.78,0.74,0.95,2.69,2.75,1.02,1.57,1.59,1.02,0.64,0.63,0.98,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
