Trial Number,Complexity Level,Run-time zooming,Run-time non_zooming,Run-time Ratio,Refined Planning Time - zooming,Refined Planning Time - non_zooming,Refined Planning Time - Ratio,Abstract Planning Time - zooming,Abstract Planning Time - non_zooming,Abstract Planning Time - Ratio,Diagnosing - zooming,Diagnosing - non_zooming,Diagnosing - Ratio,Inferring -zooming, Inferring - non_zooming,Inferring - Ratio,# Abstract Plans - zooming,# Abstract Plans - non_zooming,# Abstract Plans - Ratio,# Abstract Actions - zooming,# Abstract Actions - non_zooming,# Abstract Actions - Ratio,# Refined Plans - zooming,# Refined Plans - non_zooming,# Refined Plans - Ratio,# Refined Actions - zooming,# Refined Actions - non_zooming,# Refined Actions - Ratio,Complete Run - zooming,Complete Run - non_zooming
182,4,28.60,32.68,,4.77,29.94,,5.84,1.92,,2.59,0.81,,1.85,0.00,,1,1,,4,0,,6,0,,25,0,,C,A
183,4,18.47,155.37,,3.21,153.33,,3.90,1.18,,2.15,0.85,,1.25,0.00,,1,1,,3,0,,3,0,,15,0,,C,A
184,4,26.00,31.89,,7.38,29.90,,3.88,1.17,,2.12,0.81,,1.39,0.00,,1,1,,3,0,,8,0,,21,0,,C,A
185,4,43.06,1763.88,,7.45,1760.30,,8.66,2.73,,3.47,0.84,,2.75,0.00,,1,1,,6,0,,10,0,,37,0,,C,A
186,4,28.61,668.51,,6.93,665.70,,5.89,1.93,,2.64,0.87,,1.73,0.00,,1,1,,4,0,,8,0,,21,0,,C,A
187,4,47.05,105.04,,7.01,101.13,,10.41,3.08,,3.97,0.82,,3.09,0.00,,1,1,,7,0,,8,0,,41,0,,C,A
188,4,45.12,33.71,,9.53,30.13,,8.76,2.74,,3.43,0.83,,2.58,0.00,,1,1,,6,0,,9,0,,37,0,,C,A
189,4,26.14,115.60,,7.33,113.67,,3.93,1.12,,2.08,0.81,,1.29,0.00,,1,1,,3,0,,8,0,,21,0,,C,A
190,4,12.90,1009.76,,2.08,1007.77,,3.95,1.15,,2.10,0.83,,1.26,0.00,,1,1,,3,0,,3,0,,7,0,,C,A
191,4,18.47,32.27,,3.54,30.20,,3.92,1.22,,2.01,0.84,,1.26,0.00,,1,1,,3,0,,4,0,,15,0,,C,A
192,4,24.61,509.15,,5.04,506.26,,5.86,2.01,,2.54,0.87,,1.73,0.00,,1,1,,4,0,,6,0,,17,0,,C,A
193,4,36.92,104.13,,9.40,101.36,,5.83,1.91,,2.59,0.84,,1.81,0.00,,1,1,,4,0,,9,0,,31,0,,C,A
194,4,53.35,111.21,,19.09,108.41,,5.85,1.95,,2.56,0.84,,1.82,0.00,,1,1,,4,0,,9,0,,43,0,,C,A
195,4,53.09,108.77,,6.68,104.39,,11.89,3.48,,4.55,0.89,,3.69,0.00,,1,1,,8,0,,10,0,,47,0,,C,A
196,4,26.52,195.26,,4.73,192.48,,5.80,1.96,,2.59,0.81,,1.79,0.00,,1,1,,4,0,,4,0,,21,0,,C,A
197,4,60.88,32.33,,11.24,27.74,,11.74,3.75,,4.59,0.83,,3.68,0.00,,1,1,,8,0,,12,0,,53,0,,C,A
198,4,29.55,103.85,,7.08,101.02,,5.76,1.96,,2.53,0.86,,1.70,0.00,,1,1,,4,0,,7,0,,23,0,,C,A
199,4,37.55,104.77,,5.28,101.25,,8.74,2.68,,3.61,0.84,,2.67,0.00,,1,1,,6,0,,6,0,,31,0,,C,A
200,4,53.72,308.31,,7.66,303.82,,11.79,3.62,,4.53,0.86,,3.70,0.00,,1,1,,8,0,,8,0,,47,0,,C,A
