Trial Number,Complexity Level,Run-time zooming,Run-time non_zooming,Run-time Ratio,Refined Planning Time - zooming,Refined Planning Time - non_zooming,Refined Planning Time - Ratio,Abstract Planning Time - zooming,Abstract Planning Time - non_zooming,Abstract Planning Time - Ratio,Diagnosing - zooming,Diagnosing - non_zooming,Diagnosing - Ratio,Inferring -zooming, Inferring - non_zooming,Inferring - Ratio,# Abstract Plans - zooming,# Abstract Plans - non_zooming,# Abstract Plans - Ratio,# Abstract Actions - zooming,# Abstract Actions - non_zooming,# Abstract Actions - Ratio,# Refined Plans - zooming,# Refined Plans - non_zooming,# Refined Plans - Ratio,# Refined Actions - zooming,# Refined Actions - non_zooming,# Refined Actions - Ratio,Complete Run - zooming,Complete Run - non_zooming
117,6,23.62,,,3.20,,,3.62,,,2.22,,,0.94,,,1,,,2,,,2,,,11,,,C,
118,6,77.50,,,18.76,,,7.17,,,3.38,,,2.31,,,1,,,4,,,7,,,35,,,C,
119,6,106.45,,,13.38,,,15.42,,,6.17,,,3.93,,,1,,,8,,,9,,,51,,,C,
120,6,72.11,,,12.19,,,9.31,,,4.24,,,2.58,,,1,,,5,,,7,,,33,,,C,
121,6,115.87,,,22.08,,,9.42,,,4.13,,,2.59,,,1,,,5,,,16,,,59,,,C,
122,6,91.48,,,19.10,,,7.55,,,3.40,,,2.40,,,1,,,4,,,11,,,45,,,C,
123,6,80.19,,,20.51,,,7.38,,,3.57,,,2.22,,,1,,,4,,,6,,,35,,,C,
124,6,90.39,,,22.50,,,7.28,,,3.41,,,2.27,,,1,,,4,,,9,,,41,,,C,
125,6,76.52,,,17.94,,,7.42,,,3.41,,,2.19,,,1,,,4,,,10,,,35,,,C,
126,6,54.03,,,8.01,,,7.36,,,3.48,,,2.12,,,1,,,4,,,5,,,25,,,C,
127,6,88.99,,,16.30,,,9.34,,,3.88,,,2.79,,,1,,,5,,,10,,,43,,,C,
128,6,61.25,,,11.58,,,4.96,,,2.71,,,1.49,,,1,,,3,,,12,,,31,,,C,
129,6,79.63,,,14.59,,,9.38,,,4.04,,,2.76,,,1,,,5,,,5,,,37,,,C,
130,6,71.32,,,9.43,,,9.48,,,3.94,,,2.63,,,1,,,5,,,7,,,35,,,C,
131,6,121.20,,,17.94,,,13.44,,,5.47,,,3.46,,,1,,,7,,,16,,,61,,,C,
132,6,59.32,,,9.62,,,4.94,,,2.75,,,1.46,,,1,,,3,,,11,,,31,,,C,
133,6,68.43,,,8.66,,,9.33,,,3.94,,,2.36,,,1,,,5,,,6,,,33,,,C,
134,6,70.64,,,12.89,,,4.99,,,2.73,,,1.55,,,1,,,3,,,10,,,37,,,C,
135,6,81.41,,,19.60,,,7.35,,,3.41,,,2.20,,,1,,,4,,,13,,,37,,,C,
136,6,62.00,,,7.46,,,9.38,,,4.00,,,2.48,,,1,,,5,,,6,,,29,,,C,
137,6,92.92,,,21.20,,,7.17,,,3.46,,,2.22,,,1,,,4,,,13,,,45,,,C,
138,6,76.74,,,15.75,,,7.22,,,3.29,,,2.19,,,1,,,4,,,13,,,37,,,C,
139,6,54.16,,,8.90,,,7.31,,,3.55,,,1.93,,,1,,,4,,,8,,,25,,,C,
140,6,36.21,,,7.19,,,3.75,,,2.21,,,1.15,,,1,,,2,,,2,,,16,,,C,
141,6,66.66,,,12.08,,,7.30,,,3.31,,,2.29,,,1,,,4,,,7,,,31,,,C,
142,6,70.43,,,8.84,,,9.20,,,4.00,,,2.47,,,1,,,5,,,6,,,35,,,C,
143,6,85.31,,,15.59,,,9.30,,,4.07,,,2.63,,,1,,,5,,,13,,,41,,,C,
144,6,102.12,,,12.43,,,13.35,,,5.48,,,3.49,,,1,,,7,,,9,,,51,,,C,
145,6,63.38,,,13.90,,,4.99,,,2.84,,,1.71,,,1,,,3,,,10,,,31,,,C,
146,6,110.47,,,24.13,,,9.39,,,4.01,,,2.87,,,1,,,5,,,12,,,53,,,C,
147,6,61.20,,,11.69,,,4.93,,,2.71,,,1.51,,,1,,,3,,,8,,,31,,,C,
148,6,101.41,,,20.50,,,7.39,,,3.39,,,2.12,,,1,,,4,,,15,,,51,,,C,
149,6,94.18,,,11.60,,,13.56,,,5.59,,,3.64,,,1,,,7,,,9,,,45,,,C,
150,6,76.28,,,10.90,,,11.39,,,4.75,,,3.13,,,1,,,6,,,8,,,35,,,C,
151,6,64.84,,,14.65,,,4.91,,,2.84,,,1.68,,,1,,,3,,,9,,,31,,,C,
152,6,109.90,,,20.42,,,11.46,,,4.75,,,3.13,,,1,,,6,,,11,,,53,,,C,
153,6,92.80,,,17.23,,,9.27,,,4.13,,,2.57,,,1,,,5,,,10,,,45,,,C,
154,6,45.08,,,4.88,,,7.55,,,3.53,,,1.87,,,1,,,4,,,5,,,21,,,C,
155,6,73.35,,,13.80,,,7.20,,,3.41,,,2.15,,,1,,,4,,,7,,,35,,,C,
156,6,82.56,,,15.85,,,7.28,,,3.37,,,2.18,,,1,,,4,,,10,,,41,,,C,
157,6,50.99,,,5.31,,,7.44,,,3.52,,,1.96,,,1,,,4,,,5,,,25,,,C,
158,6,46.33,,,6.08,,,7.35,,,3.55,,,1.96,,,1,,,4,,,4,,,21,,,C,
159,6,104.62,,,20.61,,,9.57,,,3.99,,,2.76,,,1,,,5,,,13,,,51,,,C,
160,6,67.08,,,16.43,,,5.03,,,2.89,,,1.70,,,1,,,3,,,12,,,31,,,C,
161,6,110.16,,,23.77,,,9.29,,,4.20,,,2.82,,,1,,,5,,,11,,,53,,,C,
162,6,74.81,,,19.13,,,5.01,,,2.71,,,1.65,,,1,,,3,,,13,,,35,,,C,
163,6,61.07,,,14.23,,,4.97,,,3.00,,,1.58,,,1,,,3,,,12,,,29,,,C,
164,6,88.78,,,11.10,,,13.61,,,5.72,,,3.65,,,1,,,7,,,7,,,41,,,C,
165,6,79.01,,,14.82,,,7.34,,,3.40,,,2.24,,,1,,,4,,,12,,,39,,,C,
166,6,107.35,,,14.39,,,13.17,,,5.49,,,3.55,,,1,,,7,,,8,,,53,,,C,
167,6,50.61,,,8.78,,,4.99,,,2.74,,,1.47,,,1,,,3,,,8,,,25,,,C,
168,6,30.23,,,4.44,,,3.74,,,2.20,,,0.95,,,1,,,2,,,4,,,15,,,C,
169,6,77.65,,,15.83,,,7.53,,,3.49,,,2.14,,,1,,,4,,,12,,,37,,,C,
170,6,126.38,,,27.38,,,11.47,,,5.02,,,3.61,,,1,,,6,,,16,,,59,,,C,
171,6,120.49,,,16.84,,,13.30,,,5.50,,,3.59,,,1,,,7,,,15,,,61,,,C,
172,6,52.94,,,10.96,,,5.09,,,2.86,,,1.51,,,1,,,3,,,5,,,25,,,C,
173,6,52.76,,,8.45,,,5.12,,,2.71,,,1.49,,,1,,,3,,,9,,,27,,,C,
174,6,43.74,,,5.71,,,7.43,,,3.38,,,1.93,,,1,,,4,,,5,,,19,,,C,
175,6,24.40,,,3.57,,,3.70,,,2.22,,,1.01,,,1,,,2,,,3,,,11,,,C,
176,6,122.21,,,26.57,,,11.40,,,4.72,,,3.23,,,1,,,6,,,12,,,57,,,C,
