Trial Number,Complexity Level,Run-time zooming,Run-time non_zooming,Run-time Ratio,Refined Planning Time - zooming,Refined Planning Time - non_zooming,Refined Planning Time - Ratio,Abstract Planning Time - zooming,Abstract Planning Time - non_zooming,Abstract Planning Time - Ratio,Diagnosing - zooming,Diagnosing - non_zooming,Diagnosing - Ratio,Inferring -zooming, Inferring - non_zooming,Inferring - Ratio,# Abstract Plans - zooming,# Abstract Plans - non_zooming,# Abstract Plans - Ratio,# Abstract Actions - zooming,# Abstract Actions - non_zooming,# Abstract Actions - Ratio,# Refined Plans - zooming,# Refined Plans - non_zooming,# Refined Plans - Ratio,# Refined Actions - zooming,# Refined Actions - non_zooming,# Refined Actions - Ratio,Complete Run - zooming,Complete Run - non_zooming
133,2,17.44,24.49,1.40,2.42,9.19,3.79,6.92,6.96,1.01,2.82,2.91,1.03,1.78,1.74,0.98,1,1,1.00,5,5,1.00,6,6,1.00,17,17,1.00,C,C
134,2,12.83,14.42,1.12,1.65,3.35,2.03,5.50,5.59,1.02,2.42,2.45,1.01,1.39,1.34,0.97,1,1,1.00,4,4,1.00,4,4,1.00,9,9,1.00,C,C
135,2,10.09,14.96,1.48,1.51,6.39,4.22,3.66,3.78,1.03,2.01,1.93,0.96,1.06,1.01,0.95,1,1,1.00,3,3,1.00,4,4,1.00,9,9,1.00,C,C
136,2,14.14,15.50,1.10,1.99,3.59,1.81,5.60,5.52,0.99,2.43,2.39,0.99,1.37,1.38,1.01,1,1,1.00,4,4,1.00,5,5,1.00,13,13,1.00,C,C
137,2,9.38,11.47,1.22,1.21,3.33,2.76,3.75,3.75,1.00,1.97,1.97,1.00,1.04,1.07,1.03,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
138,2,15.10,14.72,0.97,1.84,3.49,1.90,6.30,5.58,0.89,2.89,2.47,0.85,1.72,1.40,0.82,1,1,1.00,4,4,1.00,4,4,1.00,9,9,1.00,C,C
139,2,12.70,14.97,1.18,1.58,3.90,2.46,5.51,5.55,1.01,2.44,2.42,0.99,1.38,1.33,0.96,1,1,1.00,4,4,1.00,4,4,1.00,9,9,1.00,C,C
140,2,14.56,16.68,1.15,2.00,4.23,2.11,5.49,5.61,1.02,2.53,2.42,0.96,1.40,1.37,0.97,1,1,1.00,4,4,1.00,5,5,1.00,15,15,1.00,C,C
141,2,13.20,18.16,1.38,1.58,6.51,4.13,5.55,5.59,1.01,2.49,2.45,0.98,1.39,1.35,0.97,1,1,1.00,4,4,1.00,4,4,1.00,11,11,1.00,C,C
142,2,16.26,22.50,1.38,2.10,8.40,3.99,6.82,6.91,1.01,2.90,2.82,0.97,1.72,1.71,1.00,1,1,1.00,5,5,1.00,5,5,1.00,13,13,1.00,C,C
143,2,11.28,12.24,1.09,1.65,2.73,1.66,3.78,3.83,1.01,2.02,2.00,0.99,1.10,1.06,0.96,1,1,1.00,3,3,1.00,4,4,1.00,13,13,1.00,C,C
144,2,10.38,11.55,1.11,1.72,2.91,1.70,3.73,3.71,1.00,2.02,2.01,0.99,1.06,1.06,1.00,1,1,1.00,3,3,1.00,4,4,1.00,9,9,1.00,C,C
145,2,14.65,16.76,1.14,2.12,4.09,1.93,5.50,5.60,1.02,2.43,2.48,1.02,1.41,1.49,1.05,1,1,1.00,4,4,1.00,5,5,1.00,15,15,1.00,C,C
146,2,15.54,17.15,1.10,1.91,3.45,1.81,6.84,6.88,1.01,2.82,2.84,1.00,1.73,1.74,1.00,1,1,1.00,5,5,1.00,5,5,1.00,11,11,1.00,C,C
147,2,10.73,11.84,1.10,1.62,2.89,1.78,3.83,3.76,0.98,1.99,1.94,0.97,1.05,1.02,0.97,1,1,1.00,3,3,1.00,4,4,1.00,11,11,1.00,C,C
148,2,6.91,7.32,1.06,0.86,1.44,1.69,2.79,2.74,0.98,1.59,1.61,1.01,0.73,0.71,0.98,1,1,1.00,2,2,1.00,2,2,1.00,4,4,1.00,C,C
149,2,7.13,7.87,1.10,0.83,1.45,1.75,2.74,2.83,1.03,1.54,1.60,1.04,0.69,0.67,0.96,1,1,1.00,2,2,1.00,2,2,1.00,7,7,1.00,C,C
150,2,4.73,4.78,1.01,0.43,0.66,1.53,1.83,1.76,0.96,1.21,1.13,0.94,0.36,0.36,1.01,1,1,1.00,1,1,1.00,1,1,1.00,4,4,1.00,C,C
151,2,10.67,16.13,1.51,1.55,7.20,4.63,3.64,3.74,1.03,2.11,2.03,0.96,1.10,0.98,0.89,1,1,1.00,3,3,1.00,4,4,1.00,11,11,1.00,C,C
152,2,9.97,10.50,1.05,1.24,2.07,1.67,3.85,3.69,0.96,2.07,2.04,0.99,1.02,1.02,1.00,1,1,1.00,3,3,1.00,3,3,1.00,9,9,1.00,C,C
153,2,7.36,7.52,1.02,0.88,1.36,1.53,2.76,2.68,0.97,1.68,1.53,0.91,0.70,0.69,0.98,1,1,1.00,2,2,1.00,2,2,1.00,6,6,1.00,C,C
154,2,10.91,11.87,1.09,1.72,2.84,1.65,3.76,3.74,0.99,2.08,2.10,1.01,1.08,1.03,0.96,1,1,1.00,3,3,1.00,4,4,1.00,11,11,1.00,C,C
155,2,9.61,11.26,1.17,1.27,3.01,2.37,3.86,3.78,0.98,2.02,2.03,1.01,1.04,1.09,1.04,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
156,2,9.29,10.54,1.13,1.16,2.50,2.15,3.78,3.73,0.99,1.95,2.00,1.03,1.00,1.01,1.00,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
157,2,11.01,12.97,1.18,1.72,3.29,1.91,3.68,3.87,1.05,1.92,2.05,1.07,1.01,1.11,1.09,1,1,1.00,3,3,1.00,4,4,1.00,13,13,1.00,C,C
158,2,4.71,4.87,1.03,0.41,0.73,1.78,1.75,1.76,1.00,1.23,1.18,0.96,0.37,0.35,0.94,1,1,1.00,1,1,1.00,1,1,1.00,4,4,1.00,C,C
159,2,11.16,12.50,1.12,1.60,3.21,2.01,3.72,3.71,1.00,2.02,1.97,0.98,1.08,1.06,0.98,1,1,1.00,3,3,1.00,4,4,1.00,13,13,1.00,C,C
160,2,12.85,18.39,1.43,1.61,7.24,4.50,5.51,5.56,1.01,2.43,2.52,1.04,1.38,1.40,1.02,1,1,1.00,4,4,1.00,4,4,1.00,9,9,1.00,C,C
161,2,6.87,7.30,1.06,0.89,1.32,1.48,2.83,2.79,0.98,1.56,1.60,1.02,0.68,0.70,1.04,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
162,2,10.76,13.01,1.21,1.65,3.98,2.41,3.73,3.83,1.03,2.05,2.01,0.98,1.08,1.05,0.97,1,1,1.00,3,3,1.00,4,4,1.00,11,11,1.00,C,C
163,2,7.82,8.39,1.07,1.28,2.09,1.64,2.83,2.70,0.95,1.68,1.64,0.98,0.70,0.68,0.98,1,1,1.00,2,2,1.00,3,3,1.00,7,7,1.00,C,C
164,2,14.06,15.91,1.13,1.97,4.07,2.06,5.53,5.53,1.00,2.45,2.37,0.97,1.34,1.41,1.05,1,1,1.00,4,4,1.00,5,5,1.00,13,13,1.00,C,C
165,2,6.83,8.42,1.23,0.83,2.52,3.03,2.72,2.78,1.02,1.60,1.55,0.97,0.69,0.70,1.02,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
166,2,9.41,10.38,1.10,1.18,2.21,1.87,3.77,3.75,1.00,1.99,1.98,1.00,1.07,1.09,1.02,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
167,2,15.79,18.27,1.16,1.93,4.63,2.40,6.83,6.91,1.01,2.91,2.87,0.99,1.77,1.69,0.96,1,1,1.00,5,5,1.00,5,5,1.00,11,11,1.00,C,C
168,2,4.68,5.01,1.07,0.47,0.71,1.51,1.74,1.81,1.04,1.23,1.30,1.06,0.34,0.35,1.02,1,1,1.00,1,1,1.00,1,1,1.00,4,4,1.00,C,C
169,2,14.21,16.13,1.14,2.06,4.17,2.02,5.60,5.41,0.97,2.40,2.55,1.06,1.42,1.39,0.98,1,1,1.00,4,4,1.00,5,5,1.00,13,13,1.00,C,C
170,2,6.81,7.44,1.09,0.92,1.49,1.61,2.73,2.86,1.05,1.60,1.56,0.98,0.67,0.66,0.98,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
171,2,9.73,10.72,1.10,1.17,2.13,1.82,3.71,3.68,0.99,2.01,2.11,1.05,1.01,1.03,1.02,1,1,1.00,3,3,1.00,3,3,1.00,9,9,1.00,C,C
172,2,10.69,12.98,1.21,1.64,4.00,2.44,3.73,3.81,1.02,1.97,1.95,0.99,1.04,1.05,1.00,1,1,1.00,3,3,1.00,4,4,1.00,11,11,1.00,C,C
173,2,17.67,24.63,1.39,2.44,9.32,3.83,6.94,6.89,0.99,2.87,2.87,1.00,1.74,1.86,1.07,1,1,1.00,5,5,1.00,6,6,1.00,17,17,1.00,C,C
174,2,19.43,26.07,1.34,2.48,9.19,3.71,8.34,8.45,1.01,3.37,3.31,0.98,2.05,2.09,1.02,1,1,1.00,6,6,1.00,6,6,1.00,15,15,1.00,C,C
175,2,7.26,7.80,1.08,0.90,1.36,1.52,2.74,2.84,1.04,1.60,1.62,1.02,0.72,0.69,0.96,1,1,1.00,2,2,1.00,2,2,1.00,6,6,1.00,C,C
176,2,10.34,16.17,1.56,1.60,7.55,4.71,3.83,3.85,1.01,1.97,1.96,0.99,1.01,1.05,1.03,1,1,1.00,3,3,1.00,4,4,1.00,9,9,1.00,C,C
177,2,10.91,11.85,1.09,1.74,2.84,1.63,3.76,3.75,1.00,2.04,2.01,0.98,1.06,1.05,0.99,1,1,1.00,3,3,1.00,4,4,1.00,11,11,1.00,C,C
178,2,7.55,7.70,1.02,0.92,1.39,1.50,2.94,2.74,0.93,1.61,1.62,1.00,0.67,0.66,0.99,1,1,1.00,2,2,1.00,2,2,1.00,7,7,1.00,C,C
179,2,6.66,7.92,1.19,0.83,1.86,2.23,2.72,2.84,1.04,1.56,1.62,1.03,0.66,0.72,1.10,1,1,1.00,2,2,1.00,2,2,1.00,5,5,1.00,C,C
180,2,7.82,8.61,1.10,1.35,2.15,1.59,2.79,2.84,1.02,1.55,1.63,1.05,0.71,0.70,0.99,1,1,1.00,2,2,1.00,3,3,1.00,7,7,1.00,C,C
181,2,10.09,15.30,1.52,1.61,6.68,4.15,3.71,3.76,1.01,2.01,2.03,1.01,1.03,1.02,0.99,1,1,1.00,3,3,1.00,4,4,1.00,9,9,1.00,C,C
182,2,7.66,9.11,1.19,1.23,2.66,2.16,2.81,2.84,1.01,1.57,1.57,1.00,0.67,0.68,1.00,1,1,1.00,2,2,1.00,3,3,1.00,7,7,1.00,C,C
183,2,4.84,4.83,1.00,0.40,0.68,1.72,1.95,1.74,0.89,1.23,1.22,0.99,0.36,0.36,0.99,1,1,1.00,1,1,1.00,1,1,1.00,4,4,1.00,C,C
184,2,14.10,15.67,1.11,1.93,3.58,1.85,5.54,5.54,1.00,2.48,2.43,0.98,1.38,1.40,1.01,1,1,1.00,4,4,1.00,5,5,1.00,13,13,1.00,C,C
185,2,13.32,15.86,1.19,1.64,4.17,2.54,5.50,5.56,1.01,2.51,2.48,0.99,1.39,1.43,1.03,1,1,1.00,4,4,1.00,4,4,1.00,11,11,1.00,C,C
186,2,9.16,10.75,1.17,1.15,2.57,2.24,3.67,3.79,1.03,2.00,2.01,1.00,0.97,1.03,1.07,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
187,2,13.09,15.67,1.20,1.52,4.14,2.72,5.45,5.50,1.01,2.43,2.38,0.98,1.38,1.38,1.00,1,1,1.00,4,4,1.00,4,4,1.00,11,11,1.00,C,C
188,2,10.41,12.69,1.22,1.51,3.52,2.33,3.75,3.82,1.02,1.96,2.11,1.08,1.00,1.05,1.05,1,1,1.00,3,3,1.00,4,4,1.00,11,11,1.00,C,C
189,2,11.32,12.87,1.14,1.71,3.29,1.93,3.77,3.79,1.01,2.05,2.04,1.00,1.08,1.01,0.94,1,1,1.00,3,3,1.00,4,4,1.00,13,13,1.00,C,C
190,2,13.05,15.35,1.18,1.53,3.66,2.40,5.53,5.64,1.02,2.38,2.49,1.05,1.37,1.37,1.00,1,1,1.00,4,4,1.00,4,4,1.00,11,11,1.00,C,C
191,2,4.22,4.43,1.05,0.40,0.70,1.73,1.85,1.75,0.95,1.20,1.19,1.00,0.34,0.38,1.10,1,1,1.00,1,1,1.00,1,1,1.00,2,2,1.00,C,C
192,2,4.73,4.77,1.01,0.44,0.70,1.59,1.87,1.72,0.92,1.23,1.14,0.93,0.36,0.34,0.94,1,1,1.00,1,1,1.00,1,1,1.00,4,4,1.00,C,C
193,2,20.90,27.48,1.32,2.97,9.90,3.33,8.43,8.25,0.98,3.28,3.34,1.02,2.14,2.17,1.02,1,1,1.00,6,6,1.00,7,7,1.00,19,19,1.00,C,C
194,2,9.61,14.57,1.52,1.18,6.51,5.53,3.89,3.81,0.98,2.11,1.99,0.95,1.02,1.01,0.99,1,1,1.00,3,3,1.00,3,3,1.00,7,7,1.00,C,C
195,2,7.48,8.57,1.15,0.88,2.15,2.43,2.81,2.77,0.98,1.64,1.63,0.99,0.74,0.75,1.03,1,1,1.00,2,2,1.00,2,2,1.00,7,7,1.00,C,C
196,2,10.92,11.87,1.09,1.66,2.84,1.71,3.87,3.78,0.98,1.97,1.97,1.00,1.09,1.05,0.96,1,1,1.00,3,3,1.00,4,4,1.00,11,11,1.00,C,C
197,2,4.72,4.99,1.06,0.47,0.67,1.43,1.75,1.87,1.07,1.30,1.22,0.94,0.35,0.39,1.11,1,1,1.00,1,1,1.00,1,1,1.00,4,4,1.00,C,C
198,2,9.78,10.73,1.10,1.17,2.19,1.87,3.70,3.73,1.01,2.04,1.95,0.95,1.05,1.04,0.99,1,1,1.00,3,3,1.00,3,3,1.00,9,9,1.00,C,C
199,2,10.74,11.95,1.11,1.61,2.93,1.82,3.79,3.80,1.00,2.10,1.99,0.95,1.00,1.02,1.02,1,1,1.00,3,3,1.00,4,4,1.00,11,11,1.00,C,C
200,2,14.42,16.79,1.16,1.93,4.22,2.18,5.50,5.64,1.03,2.46,2.43,0.99,1.37,1.45,1.05,1,1,1.00,4,4,1.00,5,5,1.00,15,15,1.00,C,C
